sale_id,sale_ts,customer_id,product_id,qty,price,discount
44012,2023-07-08 14:15:00,24,488,3,393.01,0.18
44013,2023-09-08 02:58:36,1522,371,4,70.88,0.03
44014,2023-04-10 22:58:35,528,262,1,336.30,
44015,2023-02-18 22:55:04,479,117,1,,0.05
44016,2023-01-08 08:30:06,830,473,1,137.88,
44017,2023-04-13 13:02:21,1124,499,1,356.42,
44018,2023-10-15 19:43:09,725,137,3,133.52,0.19
44019,2023-07-22 03:42:34,182,459,1,324.10,0.17
44020,2023-12-18 12:17:57,457,337,1,34.72,
44021,2023-08-27 05:56:47,288,362,4,487.12,
44022,2023-07-24 16:01:37,580,277,2,314.40,0.14
44023,2023-10-04 08:36:52,1788,85,4,185.28,0.09
44024,2023-05-26 18:39:40,1170,385,4,372.00,0.22
44025,2023-08-18 11:52:43,5,266,4,276.98,0.07
44026,2023-10-29 18:10:38,1666,321,1,249.20,0.20
44027,2023-11-17 22:02:08,654,482,2,373.16,0.19
44028,2023-05-10 13:48:13,349,114,2,375.28,0.20
44029,2023-02-16 13:28:23,60,318,2,139.16,0.26
44030,2023-10-03 03:07:07,71,89,2,86.22,0.26
44031,2023-11-14 22:51:50,527,459,3,415.77,
44032,2023-03-17 01:24:09,1544,226,3,463.12,
44033,2023-04-14 05:40:27,300,221,1,469.78,0.23
44034,2023-09-09 16:38:58,829,387,1,152.14,0.14
44035,2023-04-20 02:39:35,435,471,5,31.80,0.11
44036,2023-04-26 05:02:59,633,84,3,87.97,0.23
44037,2023-07-08 20:17:40,1346,260,4,496.40,0.19
44038,2023-02-05 15:59:09,1980,284,4,368.29,0.09
44039,2023-03-26 04:20:40,1384,347,3,126.35,0.13
44040,2023-01-30 20:41:29,594,449,3,315.54,0.24
44041,2023-04-14 02:19:00,1442,3,3,260.60,
44042,2023-05-14 04:53:57,1109,291,3,491.24,0.01
44043,2023-06-15 15:58:52,1842,432,1,196.95,0.25
44044,2023-06-01 15:57:39,198,177,1,143.58,0.04
44045,2023-10-11 11:31:10,1695,499,4,123.24,0.12
44046,2023-01-16 13:19:06,1546,96,5,172.75,0.00
44047,2023-10-10 12:09:18,1546,429,2,180.36,0.02
44048,2023-11-17 06:16:08,1733,7,3,398.80,
44049,2023-03-20 17:14:01,30,267,3,473.21,0.27
44050,2023-08-07 13:10:15,588,64,1,164.01,
44051,2023-11-15 20:14:41,324,229,4,105.16,
44052,2023-07-20 01:17:50,1921,398,2,37.13,0.00
44053,2023-07-21 20:42:30,238,451,5,433.22,0.01
44054,2023-07-17 10:28:53,231,498,1,91.32,0.22
44055,2023-11-30 12:14:07,1272,490,2,385.67,0.25
44056,2023-05-23 21:27:13,1263,43,3,50.78,
44057,2023-02-05 02:18:49,882,242,1,130.74,0.14
44058,2023-04-17 12:54:17,391,168,1,471.45,0.29
44059,2023-04-18 22:57:09,646,269,3,,0.04
44060,2023-10-27 08:07:16,1219,25,5,364.58,0.27
44061,2023-08-09 23:27:21,1848,14,4,11.96,0.08
44062,2023-11-30 01:20:20,850,353,4,275.33,0.12
44063,2023-04-07 05:54:36,1865,178,5,433.72,0.06
44064,2023-03-30 05:46:04,1666,354,1,342.62,0.10
44065,2023-07-07 15:33:17,498,236,3,341.90,0.15
44066,2023-09-28 22:55:55,732,437,4,141.94,0.02
44067,2023-05-26 21:02:37,1113,149,5,312.99,0.22
44068,2023-09-01 00:11:58,1033,105,5,,0.11
44069,2023-12-28 00:52:10,1540,106,2,310.85,
44070,2023-09-19 10:53:23,1222,197,3,382.54,0.04
44071,2023-12-21 08:45:44,1641,399,3,165.36,0.18
44072,2023-06-30 10:45:22,1844,35,5,460.63,
44073,2023-08-26 19:41:23,335,370,5,364.09,0.28
44074,2023-03-20 23:39:33,758,390,3,379.38,0.15
44075,2023-09-01 04:06:38,950,197,4,227.89,0.25
44076,2023-01-24 16:42:33,1356,91,2,352.63,0.17
44077,2023-06-11 07:57:57,346,78,4,149.70,0.07
44078,2023-05-08 13:14:22,138,234,3,391.47,0.14
44079,2023-07-25 10:50:24,508,464,2,197.79,0.09
44080,2023-03-02 20:41:24,587,214,3,299.40,0.05
44081,2023-10-01 13:47:16,1795,246,2,279.76,0.13
44082,2023-01-26 23:16:00,1328,357,5,494.36,0.15
44083,2023-05-08 15:26:50,1429,335,5,16.51,0.10
44084,2023-09-15 09:28:49,314,401,2,446.54,0.06
44085,2023-04-04 20:11:37,53,379,2,391.90,0.16
44086,2023-01-25 20:10:10,704,385,4,205.16,0.21
44087,2023-03-20 12:10:23,1951,5,5,28.03,0.22
44088,2023-05-06 23:23:40,330,60,2,367.68,0.04
44089,2023-01-01 16:51:33,260,113,2,22.29,0.27
44090,2023-03-10 15:04:53,93,445,5,28.44,0.25
44091,2023-03-10 16:01:11,1466,163,1,345.06,
44092,2023-11-14 19:53:51,1784,313,2,45.30,0.22
44093,2023-07-17 13:18:30,1470,393,1,109.46,0.29
44094,2023-09-14 22:46:31,140,106,4,102.72,0.16
44095,2023-09-01 06:06:01,1156,171,3,89.22,
44096,2023-12-04 11:26:14,1215,385,4,457.70,0.22
44097,2023-03-01 17:28:09,1611,420,1,177.53,0.26
44098,2023-10-11 18:37:46,449,67,2,,0.08
44099,2023-07-27 22:38:04,1408,125,1,,
44100,2023-12-04 15:17:40,939,479,3,354.01,0.14
44101,2023-11-02 03:07:10,1227,13,2,479.10,0.22
44102,2023-09-08 14:17:19,448,154,4,429.96,0.19
44103,2023-11-23 07:08:36,352,161,2,405.10,0.28
44104,2023-11-27 17:48:26,686,296,4,346.28,
44105,2023-08-21 22:36:22,1676,154,4,65.36,0.22
44106,2023-11-07 08:39:37,1486,393,5,114.72,0.26
44107,2023-02-14 13:09:43,530,37,4,228.44,
44108,2023-01-19 20:08:39,29,489,3,309.93,0.00
44109,2023-05-15 18:22:28,1020,201,3,185.65,
44110,2023-05-04 15:52:00,1300,203,4,333.35,0.20
44111,2023-02-20 21:59:58,53,284,4,295.03,0.01
44112,2023-10-01 10:25:55,1556,9,4,278.33,
44113,2023-05-08 20:35:20,787,153,4,482.38,0.26
44114,2023-10-22 16:25:39,1243,432,1,284.56,
44115,2023-09-04 17:37:06,1970,253,1,380.34,
44116,2023-10-27 01:14:58,823,359,2,255.29,
44117,2023-12-26 18:59:10,526,101,4,167.90,0.25
44118,2023-05-13 03:16:19,710,58,5,9.88,0.22
44119,2023-05-04 22:25:32,589,65,4,442.76,0.29
44120,2023-05-09 02:38:41,245,499,4,12.52,0.00
44121,2023-08-17 10:04:49,122,230,2,220.94,0.23
44122,2023-11-15 20:51:29,723,422,3,363.12,
44123,2023-10-03 15:11:45,1156,82,2,222.50,0.18
44124,2023-01-07 23:59:20,279,66,5,475.66,0.10
44125,2023-03-15 04:02:55,1343,421,5,51.12,0.10
44126,2023-09-29 05:04:22,777,440,3,135.93,0.00
44127,2023-11-22 03:37:32,780,205,5,499.48,0.19
44128,2023-04-23 21:05:22,1864,301,4,230.86,0.05
44129,2023-12-26 08:52:15,1598,454,5,,0.25
44130,2023-02-15 13:49:27,1808,42,3,,
44131,2023-04-26 13:47:52,795,400,3,,
44132,2023-04-26 09:56:29,1511,118,1,492.46,0.06
44133,2023-02-21 08:06:43,1493,141,2,439.59,0.06
44134,2023-03-30 12:12:41,1757,449,1,350.09,0.04
44135,2023-05-13 09:42:29,1737,24,5,,0.11
44136,2023-04-21 07:27:23,1083,358,1,123.52,0.19
44137,2023-12-08 07:09:59,467,343,3,242.55,0.16
44138,2023-06-04 18:57:24,151,445,4,106.13,0.17
44139,2023-06-04 23:01:28,644,351,1,123.80,0.10
44140,2023-05-08 05:17:47,945,185,5,481.87,0.26
44141,2023-05-22 07:46:37,1001,226,1,98.13,0.18
44142,2023-09-09 06:09:25,1393,28,4,354.91,0.24
44143,2023-04-08 02:36:18,219,266,2,256.60,0.26
44144,2023-07-04 15:04:32,1032,213,3,31.66,0.25
44145,2023-04-20 09:34:33,1946,264,4,23.63,
44146,2023-02-16 19:40:55,148,128,3,253.38,0.29
44147,2023-09-21 04:45:55,1605,34,1,,0.21
44148,2023-08-20 03:53:40,1664,378,5,22.61,0.08
44149,2023-09-13 09:32:44,593,6,4,391.98,0.12
44150,2023-03-29 11:17:09,1418,14,5,25.72,0.01
44151,2023-07-10 11:44:25,57,197,3,394.61,
44152,2023-06-27 04:58:24,516,162,3,386.12,0.15
44153,2023-08-17 02:36:39,626,20,3,434.01,
44154,2023-09-23 18:52:43,906,410,4,249.86,0.15
44155,2023-05-23 18:44:29,1395,300,1,107.51,0.09
44156,2023-04-11 11:46:54,1558,58,1,112.10,0.02
44157,2023-09-01 00:55:28,1684,7,3,252.52,0.24
44158,2023-11-11 15:20:31,1750,264,3,115.20,0.12
44159,2023-12-31 19:18:30,1235,319,1,23.96,0.18
44160,2023-09-04 20:48:06,418,126,4,490.26,0.22
44161,2023-10-09 14:41:56,758,327,3,222.54,0.29
44162,2023-07-07 16:34:31,1693,481,4,145.11,0.27
44163,2023-04-11 21:40:49,66,169,3,341.52,0.21
44164,2023-11-03 19:06:04,940,435,1,221.66,0.16
44165,2023-02-01 22:59:36,825,385,1,397.51,
44166,2023-08-07 07:20:10,642,119,5,75.44,0.11
44167,2023-07-09 08:27:04,231,169,2,455.44,0.29
44168,2023-08-16 10:53:13,1992,232,4,242.67,
44169,2023-03-18 04:13:38,944,192,3,283.25,0.01
44170,2023-10-02 17:16:08,1796,8,3,122.19,0.22
44171,2023-04-12 05:09:43,1548,370,4,296.24,0.01
44172,2023-11-22 12:22:27,1119,194,5,83.52,0.06
44173,2023-10-05 22:40:10,1550,134,1,177.69,0.28
44174,2023-09-24 17:49:30,301,341,4,386.44,
44175,2023-03-03 13:01:15,1737,440,3,342.14,0.17
44176,2023-06-25 18:48:25,1924,79,4,262.64,0.10
44177,2023-05-11 18:14:08,785,187,2,491.04,0.14
44178,2023-09-19 08:25:07,1343,287,5,72.63,
44179,2023-09-23 21:01:56,1757,68,1,135.83,0.16
44180,2023-02-05 15:40:11,1765,79,5,109.69,0.19
44181,2023-06-28 03:57:59,1413,294,4,187.89,0.10
44182,2023-07-10 22:34:02,66,357,2,116.17,0.06
44183,2023-08-29 21:36:30,652,365,4,17.11,0.19
44184,2023-10-10 06:33:42,535,188,5,396.05,0.15
44185,2023-08-07 01:17:12,1613,44,5,465.13,0.02
44186,2023-12-26 23:20:20,1570,82,2,433.26,
44187,2023-08-01 22:23:15,1586,73,1,487.00,0.19
44188,2023-03-17 12:55:59,1077,395,5,174.38,0.26
44189,2023-07-01 04:13:03,1062,237,3,55.50,
44190,2023-01-17 20:03:42,112,283,2,189.92,0.28
44191,2023-01-30 19:30:45,1145,184,3,239.42,0.01
44192,2023-02-22 08:47:10,1704,339,3,327.78,0.08
44193,2023-07-20 20:52:33,1622,123,5,232.84,0.27
44194,2023-08-07 19:04:16,1759,379,1,487.73,
44195,2023-06-13 12:22:31,840,133,3,377.27,0.10
44196,2023-03-07 14:09:38,413,237,5,414.70,0.14
44197,2023-06-15 10:08:40,1543,482,4,150.83,0.04
44198,2023-08-12 13:04:09,566,148,1,378.10,0.07
44199,2023-05-19 06:54:19,1989,360,4,177.23,
44200,2023-02-28 13:19:08,860,442,4,460.47,0.03
44201,2023-02-05 19:37:06,1497,490,5,219.92,0.20
44202,2023-05-13 12:38:53,1460,344,2,133.85,0.06
44203,2023-04-03 23:14:42,1940,50,1,247.60,0.14
44204,2023-07-09 21:03:29,1540,226,4,7.58,0.12
44205,2023-03-03 04:17:00,684,66,3,54.55,0.02
44206,2023-05-29 23:17:19,1045,258,4,100.83,0.23
44207,2023-08-23 03:54:12,1920,372,1,163.99,
44208,2023-07-15 13:39:40,1184,110,2,110.20,
44209,2023-11-16 03:41:31,1717,449,1,97.14,0.07
44210,2023-01-12 07:48:44,351,343,1,182.25,0.22
44211,2023-08-18 13:53:42,961,412,4,,0.14
44212,2023-04-22 17:40:00,941,132,4,477.22,0.13
44213,2023-08-28 09:45:57,785,427,3,59.26,0.29
44214,2023-03-26 04:53:27,1388,385,1,438.19,0.04
44215,2023-05-23 22:51:26,1900,326,3,,0.27
44216,2023-07-15 02:27:17,738,30,3,,0.22
44217,2023-05-17 04:32:53,1544,94,3,106.94,0.13
44218,2023-01-01 20:01:56,1866,349,3,394.72,0.29
44219,2023-03-18 16:53:43,646,49,5,56.18,0.03
44220,2023-07-28 05:59:26,523,25,1,412.78,0.11
44221,2023-05-31 06:19:09,53,324,1,141.11,
44222,2023-01-05 21:19:48,1096,292,5,256.58,0.17
44223,2023-11-04 10:51:36,280,11,4,63.23,
44224,2023-03-22 03:26:05,151,277,1,91.80,
44225,2023-01-10 18:46:31,1974,336,5,383.07,0.11
44226,2023-11-01 01:16:08,725,158,5,313.17,
44227,2023-11-24 20:12:23,1922,462,2,250.97,0.02
44228,2023-09-26 02:19:36,879,435,3,290.92,
44229,2023-01-05 05:13:25,1774,168,4,226.20,0.29
44230,2023-06-22 07:14:03,254,3,3,153.57,0.01
44231,2023-12-16 17:36:04,1105,60,3,287.78,0.14
44232,2023-04-14 03:04:25,971,376,3,435.22,0.07
44233,2023-06-26 13:56:33,1764,104,4,370.29,
44234,2023-04-19 10:15:39,495,393,5,,0.21
44235,2023-06-17 18:00:04,594,102,3,499.83,0.16
44236,2023-06-30 01:28:54,1672,343,2,253.90,0.25
44237,2023-03-04 21:55:27,1935,150,5,279.15,0.13
44238,2023-05-26 18:15:05,179,82,4,81.76,
44239,2023-12-03 05:05:43,669,434,3,186.49,0.19
44240,2023-10-11 07:53:22,323,438,4,31.73,0.22
44241,2023-04-08 00:34:56,298,271,1,55.66,0.03
44242,2023-12-23 19:23:18,1172,357,4,223.13,0.23
44243,2023-05-25 20:46:00,947,350,5,48.87,0.16
44244,2023-08-23 10:40:43,397,54,3,86.02,
44245,2023-01-06 02:55:09,1438,367,1,184.71,0.28
44246,2023-12-20 17:28:45,1603,356,2,125.51,0.27
44247,2023-12-27 08:47:21,1605,380,3,111.34,0.09
44248,2023-12-02 12:32:56,1741,400,1,204.28,0.19
44249,2023-06-11 19:37:39,1660,356,2,475.85,0.10
44250,2023-12-19 17:58:35,1539,28,4,178.50,
44251,2023-11-15 13:13:46,1744,169,3,219.66,
44252,2023-02-14 12:27:59,1314,149,3,401.46,0.25
44253,2023-01-22 04:52:27,1166,144,2,13.10,0.20
44254,2023-01-17 13:18:24,750,419,1,318.15,
44255,2023-01-30 03:14:50,681,132,4,478.58,0.18
44256,2023-12-27 09:49:23,969,80,2,202.34,0.13
44257,2023-05-26 22:23:26,337,273,4,304.45,0.05
44258,2023-01-30 11:27:07,687,17,2,421.28,0.16
44259,2023-06-04 13:09:28,568,417,3,68.06,0.13
44260,2023-04-10 04:12:11,9,119,2,350.26,0.27
44261,2023-12-17 16:28:40,1511,451,3,175.66,0.11
44262,2023-09-23 12:15:37,271,70,4,396.37,0.01
44263,2023-11-23 15:36:20,1132,417,3,314.55,0.20
44264,2023-07-27 05:16:07,91,439,2,66.67,0.19
44265,2023-01-02 09:38:36,1807,359,4,341.03,0.07
44266,2023-08-15 08:16:03,1753,451,3,105.52,0.24
44267,2023-03-26 13:32:07,1657,496,4,464.16,0.15
44268,2023-11-07 00:49:17,1973,44,5,201.84,0.18
44269,2023-12-04 23:42:31,439,118,2,308.97,0.24
44270,2023-12-21 08:46:04,62,497,1,205.57,0.20
44271,2023-11-10 07:46:44,13,293,1,40.78,0.27
44272,2023-04-02 02:41:18,1459,450,1,231.45,0.06
44273,2023-02-17 00:23:55,1700,173,4,275.59,0.11
44274,2023-08-02 21:27:27,1316,258,1,326.00,
44275,2023-08-29 08:45:04,1395,231,1,329.76,0.19
44276,2023-09-03 13:51:00,1943,325,2,250.66,
44277,2023-11-22 11:57:23,212,163,2,204.10,0.29
44278,2023-08-18 05:50:29,1739,169,1,479.09,0.05
44279,2023-10-09 03:15:46,1837,392,1,239.63,0.01
44280,2023-02-20 18:34:05,205,347,1,263.75,0.19
44281,2023-06-20 22:20:02,490,341,3,83.98,0.08
44282,2023-03-12 00:38:25,1316,122,2,400.67,0.05
44283,2023-06-21 07:08:29,919,82,2,302.58,0.05
44284,2023-12-05 17:52:53,625,412,2,302.31,0.10
44285,2023-03-18 18:18:43,1096,47,4,116.97,0.02
44286,2023-11-13 19:07:14,558,227,5,160.27,0.08
44287,2023-03-09 16:21:04,1520,384,2,323.73,
44288,2023-07-06 04:39:03,1404,353,1,460.17,0.10
44289,2023-09-12 08:18:46,1630,92,2,474.43,
44290,2023-04-23 20:45:29,1693,387,3,422.29,0.16
44291,2023-03-27 05:58:36,870,49,2,143.27,
44292,2023-05-22 22:46:25,1479,419,4,162.86,
44293,2023-08-27 04:18:09,425,449,5,266.96,
44294,2023-04-21 20:08:52,1341,78,3,143.10,0.22
44295,2023-03-20 11:32:28,1214,472,2,130.68,0.16
44296,2023-05-19 14:31:01,407,106,4,108.76,0.24
44297,2023-12-11 18:11:02,1119,309,3,58.87,0.21
44298,2023-07-21 09:58:28,1558,239,2,74.36,0.00
44299,2023-12-20 13:00:36,1244,12,1,7.15,0.11
44300,2023-04-24 07:40:24,1515,309,4,496.99,0.15
44301,2023-06-10 19:33:42,799,207,1,127.61,0.07
44302,2023-07-14 05:00:57,535,66,2,97.02,0.06
44303,2023-05-03 20:45:01,1120,192,1,269.74,0.25
44304,2023-12-08 14:22:54,743,272,4,236.18,0.01
44305,2023-12-15 00:13:01,249,15,4,191.19,0.27
44306,2023-09-24 15:13:27,1462,17,1,499.81,0.25
44307,2023-04-18 14:15:05,1716,448,5,264.00,0.13
44308,2023-01-12 16:16:06,1431,49,4,132.79,0.06
44309,2023-06-09 00:21:25,226,369,2,114.34,
44310,2023-11-09 10:10:48,171,179,5,147.37,0.24
44311,2023-11-05 12:08:56,233,288,3,,
44312,2023-06-03 01:55:37,88,5,4,446.44,0.13
44313,2023-10-28 08:11:09,457,306,2,,0.05
44314,2023-04-22 00:48:21,1192,423,4,470.36,0.06
44315,2023-09-29 13:56:06,589,302,4,485.13,0.25
44316,2023-11-17 22:08:13,907,375,3,234.87,
44317,2023-03-11 11:22:10,212,399,3,393.34,0.12
44318,2023-08-30 12:37:18,651,272,2,241.58,0.04
44319,2023-08-09 08:02:58,1785,126,4,151.33,0.24
44320,2023-10-11 14:45:10,82,128,3,33.63,0.18
44321,2023-08-02 12:17:50,1489,242,5,228.65,
44322,2023-07-31 04:09:01,1738,361,1,21.68,0.18
44323,2023-04-21 17:09:24,1970,110,2,105.63,0.21
44324,2023-07-14 21:22:45,855,21,3,12.85,0.21
44325,2023-01-31 16:46:58,883,337,1,84.36,0.25
44326,2023-05-01 21:11:11,892,483,4,445.72,0.15
44327,2023-10-02 16:15:35,767,218,3,236.93,0.05
44328,2023-09-18 19:56:44,1571,254,1,242.37,
44329,2023-07-09 03:23:54,310,135,2,398.57,0.17
44330,2023-06-09 11:23:00,1490,267,2,298.17,0.29
44331,2023-05-11 04:37:12,967,210,2,386.25,0.02
44332,2023-03-20 00:38:48,1924,490,3,427.56,0.21
44333,2023-05-19 04:56:36,765,382,3,139.96,0.20
44334,2023-11-08 13:27:22,617,181,4,69.47,0.25
44335,2023-09-03 00:48:28,1863,335,2,190.61,0.12
44336,2023-04-07 09:35:22,1407,492,3,313.95,0.29
44337,2023-01-01 17:05:10,1581,85,2,411.74,0.12
44338,2023-12-05 06:33:01,771,290,2,99.49,
44339,2023-05-26 23:08:35,6,382,5,58.43,0.14
44340,2023-01-27 10:13:45,195,77,1,413.12,0.04
44341,2023-05-10 23:34:59,1059,219,5,446.83,0.30
44342,2023-12-27 14:54:48,524,373,4,499.04,0.08
44343,2023-12-24 10:25:46,1962,260,3,215.54,0.29
44344,2023-06-06 08:18:45,1423,494,3,201.29,0.04
44345,2023-12-13 23:23:12,1162,265,4,,0.04
44346,2023-03-17 23:45:31,321,302,5,82.03,0.28
44347,2023-12-23 03:23:28,810,86,4,128.59,0.10
44348,2023-06-30 22:42:38,1814,203,4,67.48,0.22
44349,2023-07-20 13:50:23,1319,7,5,281.18,
44350,2023-06-22 21:07:24,1518,375,3,145.81,0.12
44351,2023-03-31 23:22:41,1443,322,2,40.55,0.10
44352,2023-12-06 23:49:14,1393,48,1,120.02,0.29
44353,2023-02-11 10:39:42,1862,370,4,494.58,0.28
44354,2023-02-18 00:25:50,1835,38,3,327.03,
44355,2023-12-13 17:23:36,1906,215,2,462.41,0.09
44356,2023-11-29 11:11:18,1644,390,4,13.07,0.27
44357,2023-02-28 05:02:05,150,198,3,171.07,0.28
44358,2023-05-25 10:52:04,895,409,5,89.19,0.10
44359,2023-05-17 14:17:07,582,141,5,42.45,0.24
44360,2023-09-15 07:53:27,779,368,4,34.82,0.18
44361,2023-07-31 20:29:24,1968,77,5,330.30,
44362,2023-05-08 02:03:46,1882,45,5,420.40,0.16
44363,2023-01-06 07:30:35,1721,52,1,43.74,0.10
44364,2023-10-17 09:27:46,1513,191,2,304.49,0.19
44365,2023-04-03 02:36:25,1619,240,2,280.01,0.21
44366,2023-10-07 13:04:45,133,383,1,65.81,0.01
44367,2023-11-18 07:10:27,1707,193,1,455.29,0.03
44368,2023-04-01 11:35:29,333,62,3,419.45,0.07
44369,2023-10-24 06:25:51,1291,108,3,229.71,0.29
44370,2023-08-27 17:21:03,1947,149,4,11.32,0.27
44371,2023-09-25 05:57:52,71,135,2,386.53,0.25
44372,2023-11-12 19:14:47,1237,8,2,81.96,0.29
44373,2023-06-17 05:54:05,62,1,2,480.94,0.23
44374,2023-08-06 16:05:02,571,463,1,360.94,0.00
44375,2023-05-08 19:34:13,304,53,4,333.79,
44376,2023-08-31 06:30:38,846,226,5,433.93,
44377,2023-09-01 12:58:29,227,366,4,63.01,0.24
44378,2023-04-10 11:30:50,1330,351,2,212.25,0.22
44379,2023-10-07 21:40:53,1287,77,1,161.40,0.22
44380,2023-12-17 11:17:53,980,292,4,86.94,0.28
44381,2023-07-09 13:43:40,812,482,2,246.33,0.15
44382,2023-11-09 09:39:41,1104,120,4,25.39,0.05
44383,2023-05-23 08:11:27,152,440,4,131.42,0.10
44384,2023-03-19 03:42:51,416,4,4,433.79,0.16
44385,2023-04-11 01:01:05,697,484,2,419.03,0.28
44386,2023-01-27 06:36:19,1307,217,2,441.10,0.16
44387,2023-01-03 01:54:07,145,498,5,414.87,0.22
44388,2023-12-05 14:05:07,1775,84,1,107.17,0.04
44389,2023-09-06 09:26:54,1428,133,1,49.43,0.29
44390,2023-08-23 19:18:20,1100,450,2,300.32,0.09
44391,2023-01-24 18:40:04,1722,59,3,119.09,0.05
44392,2023-11-30 08:46:56,1249,368,2,236.58,0.07
44393,2023-10-04 07:58:06,1598,322,5,62.65,0.04
44394,2023-01-08 02:31:46,159,14,2,310.27,0.08
44395,2023-02-22 18:10:27,1034,403,1,25.35,0.25
44396,2023-01-29 05:00:56,661,446,4,269.12,
44397,2023-07-31 23:24:20,1523,392,5,173.34,0.06
44398,2023-07-31 09:23:15,1199,270,1,499.03,
44399,2023-11-09 22:12:35,1264,185,1,456.34,0.05
44400,2023-02-01 18:33:25,1194,475,2,213.44,0.14
44401,2023-11-24 02:45:51,1358,290,1,64.53,0.28
44402,2023-05-17 23:56:02,521,83,3,156.80,0.27
44403,2023-11-17 05:51:26,1578,483,5,,0.22
44404,2023-01-22 13:00:28,905,265,5,134.92,0.25
44405,2023-05-29 02:41:48,317,192,2,21.26,0.25
44406,2023-02-24 01:30:13,539,75,3,392.41,0.16
44407,2023-06-14 10:44:56,1431,124,3,,0.05
44408,2023-12-05 01:23:37,845,427,4,169.84,0.18
44409,2023-01-03 00:39:10,1845,246,4,196.54,0.13
44410,2023-09-18 16:40:44,411,173,2,438.04,0.09
44411,2023-12-23 17:45:12,1033,433,5,448.07,0.15
44412,2023-01-17 12:30:05,646,430,2,429.10,0.06
44413,2023-03-09 22:20:37,197,78,4,21.86,0.05
44414,2023-03-03 15:06:02,1014,201,1,71.85,0.22
44415,2023-03-13 19:58:31,323,378,4,434.08,0.12
44416,2023-12-23 21:33:09,1973,155,5,274.73,0.12
44417,2023-09-27 07:31:47,317,397,3,259.92,
44418,2023-05-15 23:34:13,807,157,5,,0.13
44419,2023-03-28 19:39:31,1955,419,3,276.27,0.11
44420,2023-09-29 17:30:07,318,233,4,148.71,0.07
44421,2023-06-04 17:55:12,1190,398,4,437.94,0.22
44422,2023-02-16 04:15:54,1047,313,2,10.53,0.27
44423,2023-06-19 08:39:23,1265,65,3,349.47,0.00
44424,2023-03-17 13:46:16,460,446,4,452.57,0.29
44425,2023-08-17 20:28:26,1405,453,2,42.73,0.10
44426,2023-04-23 04:48:30,248,352,5,43.88,0.19
44427,2023-12-02 10:36:51,1337,104,5,192.05,0.09
44428,2023-04-29 22:50:41,1608,125,5,370.82,0.12
44429,2023-09-04 02:47:24,1666,445,5,379.54,0.28
44430,2023-10-20 09:45:34,941,232,3,280.21,0.12
44431,2023-11-05 16:17:34,1750,105,1,442.63,0.18
44432,2023-04-17 14:30:04,629,349,4,,0.25
44433,2023-05-16 18:07:29,1646,348,5,476.83,0.28
44434,2023-04-03 06:13:41,778,72,4,57.87,0.04
44435,2023-12-09 18:53:49,655,313,2,205.82,
44436,2023-10-20 08:14:11,1663,83,5,471.12,0.14
44437,2023-09-19 08:11:39,576,89,1,241.66,
44438,2023-08-15 17:12:06,1103,61,3,382.24,0.20
44439,2023-12-16 12:21:01,411,218,4,348.67,0.01
44440,2023-06-25 20:28:55,1694,96,3,238.47,0.22
44441,2023-07-16 06:27:26,879,65,1,203.93,0.10
44442,2023-07-30 12:29:36,1706,258,5,78.65,0.10
44443,2023-11-21 12:28:07,1580,165,5,215.97,0.10
44444,2023-12-24 04:04:22,949,45,3,101.49,0.17
44445,2023-06-27 07:49:58,607,41,5,389.47,0.04
44446,2023-11-28 14:25:38,1681,411,2,136.71,
44447,2023-03-09 10:26:10,831,155,2,368.45,0.22
44448,2023-05-11 04:07:07,1636,321,1,122.05,0.13
44449,2023-04-26 00:37:00,961,177,2,148.27,0.22
44450,2023-10-03 11:56:01,506,441,2,475.99,0.18
44451,2023-06-27 03:21:09,112,375,1,394.72,0.01
44452,2023-08-20 10:28:56,629,296,4,419.10,0.09
44453,2023-09-08 23:04:02,1769,470,2,28.35,0.25
44454,2023-06-03 04:15:24,1280,251,4,460.58,
44455,2023-03-25 10:59:10,1530,134,4,124.31,
44456,2023-09-17 09:59:19,1802,286,4,120.02,0.05
44457,2023-01-10 17:54:33,1090,38,3,181.79,0.18
44458,2023-06-06 13:23:36,1282,432,3,176.92,0.02
44459,2023-04-19 01:45:26,255,355,3,24.40,
44460,2023-12-23 08:54:24,235,280,5,270.20,0.08
44461,2023-12-26 10:32:33,1924,4,1,291.01,
44462,2023-06-26 08:50:44,560,217,4,54.59,0.28
44463,2023-02-22 05:08:34,1950,493,3,499.64,
44464,2023-05-21 20:18:42,1179,359,4,168.22,0.09
44465,2023-12-17 10:59:39,1485,324,1,60.44,0.25
44466,2023-11-23 05:22:52,1182,3,5,246.78,0.06
44467,2023-01-10 02:14:26,525,135,1,14.30,0.11
44468,2023-10-18 07:03:08,1054,67,2,168.62,0.19
44469,2023-04-16 09:07:40,1993,168,4,201.77,
44470,2023-04-06 12:27:39,1960,217,3,106.25,0.02
44471,2023-03-12 00:42:05,1303,23,4,28.38,
44472,2023-02-04 22:32:37,660,190,3,425.05,0.26
44473,2023-07-30 05:58:49,1643,3,3,232.70,0.08
44474,2023-02-23 20:50:25,56,125,2,63.34,0.28
44475,2023-06-12 09:31:41,1060,256,4,18.87,0.21
44476,2023-08-02 11:23:02,378,71,1,105.01,0.27
44477,2023-09-06 22:35:53,861,99,2,489.47,0.22
44478,2023-09-25 19:34:05,728,65,5,307.60,0.27
